SITE_NO,SITE_ID,BU,SITE_NAME,REG,VP_DISTRICT,SITE_FULLNAME,YearMonth,RFID,SALE_TARGET,CLUSTER,LAT,LNG,CHANNEL
0,0,Foodplace,PARC Bangna,,,0-PARC Bangna,202611,2026110,0,,,,PJS
0,0,BMK,Petchpaiboon ,,,0-Petchpaiboon ,202611,2026110,0,,,,B2B
0,0,BMK,Petchpaiboon ,,,0-Petchpaiboon ,202611,2026110,0,,,,PJS
0,0,BMK,Sannambinnam,,,0-Sannambinnam,202611,2026110,0,,,,B2B
0,0,BMK,Sannambinnam,,,0-Sannambinnam,202611,2026110,0,,,,PJS
0,0,Foodplace,Udomsuk ,,,0-Udomsuk ,202611,2026110,0,,,,B2B
0,0,Foodplace,Udomsuk ,,,0-Udomsuk ,202611,2026110,0,,,,PJS
0,0,Foodplace,Uthaithani,,,0-Uthaithani,202611,2026110,0,,,,B2B
0,0,Foodplace,Uthaithani,,,0-Uthaithani,202611,2026110,0,,,,PJS
0,0,Foodplace,Yaowarat ,,,0-Yaowarat ,202611,2026110,0,,,,B2B
0,0,Foodplace,Yaowarat ,,,0-Yaowarat ,202611,2026110,0,,,,PJS
0,0,HYP,Bangbor (Samutprakarn),,,0-Bangbor (Samutprakarn),202612,2026120,0,,,,B2B
0,0,HYP,Bangbor (Samutprakarn),,,0-Bangbor (Samutprakarn),202612,2026120,0,,,,PJS
0,0,BMK,Boonchareon,,,0-Boonchareon,202612,2026120,0,,,,B2B
0,0,BMK,Boonchareon,,,0-Boonchareon,202612,2026120,0,,,,PJS
0,0,Foodplace,Chiangmai (Lannatique),,,0-Chiangmai (Lannatique),202612,2026120,0,,,,B2B
0,0,Foodplace,Chiangmai (Lannatique),,,0-Chiangmai (Lannatique),202612,2026120,0,,,,PJS
0,0,BMK,Ekkachai,,,0-Ekkachai,202612,2026120,0,,,,B2B
0,0,BMK,Ekkachai,,,0-Ekkachai,202612,2026120,0,,,,PJS
0,0,HYP,Khonkan ทางรถไฟ,,,0-Khonkan ทางรถไฟ,202612,2026120,0,,,,B2B
0,0,HYP,Khonkan ทางรถไฟ,,,0-Khonkan ทางรถไฟ,202612,2026120,0,,,,PJS
0,0,HYP,Korat,,,0-Korat,202612,2026120,0,,,,B2B
0,0,HYP,Korat,,,0-Korat,202612,2026120,0,,,,PJS
0,0,HYP,Ladkrabang,,,0-Ladkrabang,202612,2026120,0,,,,B2B
0,0,HYP,Ladkrabang,,,0-Ladkrabang,202612,2026120,0,,,,PJS
0,0,HYP,"Masod, Tak",,,"0-Masod, Tak",202612,2026120,0,,,,B2B
0,0,HYP,"Masod, Tak",,,"0-Masod, Tak",202612,2026120,0,,,,PJS
0,0,Foodplace,PARC Bangna,,,0-PARC Bangna,202612,2026120,0,,,,B2B
0,0,Foodplace,PARC Bangna,,,0-PARC Bangna,202612,2026120,0,,,,PJS
0,0,BMK,Petchpaiboon ,,,0-Petchpaiboon ,202612,2026120,0,,,,B2B
0,0,BMK,Petchpaiboon ,,,0-Petchpaiboon ,202612,2026120,0,,,,PJS
0,0,BMK,Sannambinnam,,,0-Sannambinnam,202612,2026120,0,,,,B2B
0,0,BMK,Sannambinnam,,,0-Sannambinnam,202612,2026120,0,,,,PJS
0,0,Foodplace,Udomsuk ,,,0-Udomsuk ,202612,2026120,0,,,,B2B
0,0,Foodplace,Udomsuk ,,,0-Udomsuk ,202612,2026120,0,,,,PJS
0,0,Foodplace,Uthaithani,,,0-Uthaithani,202612,2026120,0,,,,B2B
0,0,Foodplace,Uthaithani,,,0-Uthaithani,202612,2026120,0,,,,PJS
0,0,Foodplace,Yaowarat ,,,0-Yaowarat ,202612,2026120,0,,,,B2B
0,0,Foodplace,Yaowarat ,,,0-Yaowarat ,202612,2026120,0,,,,PJS
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202401,202401105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202402,202402105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202403,202403105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202404,202404105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202405,202405105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202406,202406105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202407,202407105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202408,202408105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202409,202409105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202410,202410105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202411,202411105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202412,202412105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202501,202501105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202502,202502105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202503,202503105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202504,202504105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202505,202505105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202506,202506105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202507,202507105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202508,202508105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202509,202509105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202510,202510105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202511,202511105,,,,,B2B
105,105,HYPERMARKET,Radamri,BKK2,Vassana Teratam ,,202512,202512105,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202401,202401173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202402,202402173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202403,202403173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202404,202404173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202405,202405173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202406,202406173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202407,202407173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202408,202408173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202409,202409173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202410,202410173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202411,202411173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202412,202412173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202501,202501173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202502,202502173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202503,202503173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202504,202504173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202505,202505173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202506,202506173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202507,202507173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202508,202508173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202509,202509173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202510,202510173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202511,202511173,,,,,B2B
173,173,HYPERMARKET,Samrong 2,BKK3,Saitan Boonpitak ,,202512,202512173,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202401,202401309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202402,202402309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202403,202403309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202404,202404309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202405,202405309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202406,202406309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202407,202407309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202408,202408309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202409,202409309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202410,202410309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202411,202411309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202412,202412309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202501,202501309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202502,202502309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202503,202503309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202504,202504309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202505,202505309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202506,202506309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202507,202507309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202508,202508309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202509,202509309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202510,202510309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202511,202511309,,,,,B2B
309,309,MARKET,Bangpo,BKK1,Suchin Thawinwisan ,,202512,202512309,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202401,202401702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202402,202402702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202403,202403702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202404,202404702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202405,202405702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202406,202406702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202407,202407702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202408,202408702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202409,202409702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202410,202410702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202411,202411702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202412,202412702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202501,202501702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202502,202502702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202503,202503702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202504,202504702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202505,202505702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202506,202506702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202507,202507702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202508,202508702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202509,202509702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202510,202510702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202511,202511702,,,,,B2B
702,702,HYPERMARKET,Expo KhonKaen,NE1,NE1,,202512,202512702,,,,,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202401,20240111101,218083.6504,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202402,20240211101,252578.5425,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202403,20240311101,273710.1417,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202404,20240411101,242878.0253,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202405,20240511101,352301.249,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202406,20240611101,312760.812,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202407,20240711101,313600.6534,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202408,20240811101,306028.9421,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202409,20240911101,285986.6301,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202410,20241011101,338935.3673,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202411,20241111101,347157.1347,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202412,20241211101,400966.7492,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202501,20250111101,492502.8535,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202502,20250211101,569644.0075,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202503,20250311101,596184.2446,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202504,20250411101,579540.181,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202505,20250511101,688917.6887,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202506,20250611101,798686.0884,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202507,20250711101,805156.3744,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202508,20250811101,732191.5731,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202509,20250911101,785474.5299,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202510,20251011101,789230.8121,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202511,20251111101,850983.9342,Premium,13.8265832,100.5283344,B2B
11101,11101,HYPERMARKET,Wongsawang,BKK1,Suchin Thawinwisan ,11101-Wongsawang,202512,20251211101,868265.648,Premium,13.8265832,100.5283344,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202601,20260111101,338246.1765,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202601,20260111101,3888962.173,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202602,20260211101,384177.7109,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202602,20260211101,3662123.549,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202603,20260311101,396007.3915,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202603,20260311101,3845508.127,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202604,20260411101,354824.4608,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202604,20260411101,4218372.049,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202605,20260511101,402622.5545,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202605,20260511101,3954762.133,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202606,20260611101,416294.8101,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202606,20260611101,3685728.793,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202607,20260711101,408526.9843,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202607,20260711101,4469453.603,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202608,20260811101,394990.8222,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202608,20260811101,4519413.163,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202609,20260911101,368923.0463,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202609,20260911101,4580218.039,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202610,20261011101,365549.6114,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202610,20261011101,4585360.942,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202611,20261111101,391611.5537,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202611,20261111101,4527598.045,,,,B2B
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202612,20261211101,396168.5867,,,,PJS
11101,11101,HYP,Wongsawang,,,11101-Wongsawang,202612,20261211101,4596166.986,,,,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202401,20240111102,5606660.297,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202402,20240211102,6493481.21,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202403,20240311102,7036748.43,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202404,20240411102,6244092.937,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202405,20240511102,9057228.369,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202406,20240611102,8040692.752,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202407,20240711102,8062284.034,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202408,20240811102,7867624.723,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202409,20240911102,7352361.727,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202410,20241011102,8713608.12,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202411,20241111102,8924979.569,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202412,20241211102,10308358.05,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202501,20250111102,7593334.06,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202502,20250211102,8782684.635,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202503,20250311102,9191877.972,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202504,20250411102,8935262.332,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202505,20250511102,10621628.1,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202506,20250611102,12314020.59,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202507,20250711102,12413778.47,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202508,20250811102,11288818.27,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202509,20250911102,12110326.79,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202510,20251011102,12168240.58,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202511,20251111102,13120340.82,HYP,13.8940732,100.5599438,B2B
11102,11102,HYPERMARKET,Chaengwattana 1,BKK1,Suchin Thawinwisan ,11102-Chaengwattana 1,202512,20251211102,13386787.65,HYP,13.8940732,100.5599438,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202601,20260111102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202601,20260111102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202602,20260211102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202602,20260211102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202603,20260311102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202603,20260311102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202604,20260411102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202604,20260411102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202605,20260511102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202605,20260511102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202606,20260611102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202606,20260611102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202607,20260711102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202607,20260711102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202608,20260811102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202608,20260811102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202609,20260911102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202609,20260911102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202610,20261011102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202610,20261011102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202611,20261111102,0,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202611,20261111102,0,,,,PJS
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202612,20261211102,2348478.934,,,,B2B
11102,11102,HYP,Chaengwattana 1,,,11102-Chaengwattana 1,202612,20261211102,2642659.81,,,,PJS
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202401,20240111103,1091132.539,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202402,20240211103,1263719.98,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202403,20240311103,1369447.188,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202404,20240411103,1215185.622,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202405,20240511103,1762660.133,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202406,20240611103,1564828.442,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202407,20240711103,1569030.4,,13.6835384,100.5001295,B2B
11103,11103,HYPERMARKET,Radburana JUMBO,BKK2,Vassana Teratam ,11103-Radburana JUMBO,202408,20240811103,1531147.044,,13.6835384,100.5001295,B2B
